type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31
JapS-AQ4_nebaneba_000091,0.02240403,0.01029399,-0.011940081,0.017680902,-0.027976613,-0.019980006,0.010985963,0.02939469,0.01929959,-0.0050273575,0.011886686,0.012657847,0.0056420937,-0.023107428,0.026681703,0.01131792,-3.304705e-05,-0.010776307,-0.012995854,0.009413313,0.02251871,0.002021905,0.017252807,-0.020011742,-0.008938827,0.018188324,-0.018430516,0.0088760555,0.0007124916,-0.02150926,-0.0012500398,0.027657323
JapS-AQ4_nebaneba_000092,-0.0012036338,-0.015095498,-0.00565752,-0.0048791915,0.00074044615,0.0061405376,0.0073137954,0.017167494,0.0018573962,-0.010157153,0.006852772,-0.023945093,-0.022279553,-0.01554586,0.019063368,0.021107059,0.0130868405,-0.011565208,0.022377491,-0.006726604,-0.009677023,-0.020125106,-0.005800616,0.023045607,0.003691461,-0.031024426,0.00396353,-0.0025858656,0.018616084,0.008802798,0.0023423098,-0.022446133
JapS-AQ4_nebaneba_000093,0.0075112917,0.013399668,0.022128128,0.0038609654,0.014053609,-0.017126381,0.010783203,-0.002795685,-0.006932512,0.014405113,0.013992023,0.019183401,0.007184148,-0.011649981,-0.0131736025,0.0053464323,-0.013436012,0.0222219,-0.009829473,0.0013371147,-0.004405815,-0.010249674,-0.024735298,-0.010444909,-0.009017609,-0.027140904,-0.011898968,-0.003990989,-0.0029440671,-0.0075862,0.010367926,0.01086631
JapS-AQ4_nebaneba_000094,-0.026346184,-0.005149033,-0.024928205,0.017118696,-0.003907338,0.030585598,-0.022876233,0.014407758,0.00561551,0.023905963,-0.020520192,-0.0050545447,-0.0017018467,-0.00047088787,-0.004984133,0.008919168,0.028593034,0.004692547,-0.004287835,0.023111895,-0.0098325685,0.01718891,0.019152258,-0.026893787,0.027657371,0.005040884,0.010640349,0.0022330843,0.0011882745,0.0028859228,-0.01304125,0.02969883
JapS-AQ4_nebaneba_000095,-0.0173726,0.0068669915,-0.015845533,0.02214139,0.012787476,-0.010955766,-0.026035227,0.008859117,-0.012987994,0.021771599,0.020627674,-0.018643517,0.030265745,-0.009816233,-0.028477378,-0.019472156,0.0277372,0.022023872,0.02536396,0.016963992,-0.014468171,0.024673186,-0.01579775,0.0025225878,-0.009622935,-0.004571501,0.017150622,0.030455042,-0.023685295,-0.0027421266,-0.010679685,0.025993634
JapS-AQ4_nebaneba_000096,0.023153186,0.012295142,0.014096372,-0.017041527,0.026322875,0.009373892,-0.002885297,-0.015785512,0.025544927,0.0027098432,0.014383409,0.010017294,0.02483097,-0.028565094,-0.0014171787,0.00978836,-0.0061110035,0.0006866902,0.02630398,-0.0118721835,-0.0019449629,-0.008911625,0.024223264,-0.011857841,-0.0049382374,0.023791261,-0.019100767,0.030667555,-0.025414705,0.011378229,-0.025581844,-0.0030388795
JapS-AQ4_nebaneba_000097,0.011169396,-0.01615239,0.011489131,0.01684535,-0.020554807,-0.023378056,0.0066372864,-0.021179195,0.00021361932,-0.00466517,0.024284951,-0.003146831,0.027744234,0.006107755,-0.013729803,0.017392684,0.029988833,-0.021133088,0.027256269,-0.0103471875,-0.027098935,-0.017982703,-0.017590288,-0.012639187,-0.007978223,-0.027545914,0.02852653,0.0016611703,0.02587691,0.029473074,-0.027717806,-0.026463728
JapS-AQ4_nebaneba_000098,-0.028401542,0.007276561,-0.015431292,-0.0053857714,0.016872015,0.021443281,0.020955436,0.013222627,0.009926431,-0.02384327,0.0015407428,-0.015076317,0.014387779,0.012594644,0.030145343,-0.0010809451,0.009748295,-0.0063560046,-0.025552373,0.003831517,0.015325569,0.029637393,-0.003430944,-0.0036758669,-0.009483688,0.0120770335,-0.01936967,-0.026026793,0.004440777,0.0024381578,-0.0055193454,-0.018857494
JapS-AQ4_nebaneba_000099,-0.027400773,-0.014839612,-0.01326808,-0.017467387,0.00224147,0.02847369,-0.0109905265,-0.025176667,-0.028513294,-0.0062734634,-0.02385905,0.027682945,-0.012788437,-0.008754797,0.024630815,0.0019737855,-0.005866986,0.011155624,0.017781116,0.020435099,0.00647188,-0.027739566,-0.005067002,-0.012539342,-0.013779547,-0.02933408,-0.007986814,-0.010425068,0.020316936,-0.011960071,0.00085986406,-0.023795463
JapS-AQ4_nebaneba_000100,-0.0065208673,-0.013792355,0.01770771,0.017905261,-0.021052625,0.011095569,-0.017837703,0.01778749,0.030036934,-0.019501183,0.028024629,0.0013050623,0.031187564,0.0038880818,0.0036179349,0.004589118,-0.02268812,0.016140785,-0.005746957,-0.01003173,0.0021533184,-0.0036795214,0.0112934485,-0.0046053156,0.0013653338,-0.0069314614,0.0032836758,0.001438912,0.025200922,-0.016560037,-0.0207791,0.009121813
JapS-AQ4_nebaneba_000101,-0.0048993826,-0.02978566,-0.0039928555,-0.031121302,-0.006928779,-0.001006186,0.027116828,0.00015497953,0.016120043,0.007527571,0.028792001,0.025525786,-0.006799452,-0.0021295175,0.0016200803,-0.014769111,0.028559942,-0.0021463893,0.0103692375,0.009189945,-0.017926276,-0.00965853,0.0033869892,0.0026181154,0.009043209,0.018630914,-0.016098779,0.015795939,0.0073061213,-0.0053211935,-0.030323863,-0.027069315
JapS-AQ4_nebaneba_000102,0.010280434,-0.027499843,-0.015130248,-0.008549042,0.024384174,-0.006437525,-0.027601428,0.014196333,-0.018914957,-0.024347272,-0.007039413,0.028897095,0.008047204,-0.005280677,-0.015103113,0.007012509,-0.026882757,-0.021677006,-0.006550379,0.01878585,0.0005755797,0.004483979,-0.025944714,0.030329082,0.027558386,-0.024938822,-0.028168637,-0.014872018,0.015098248,0.02502178,-0.0031298436,0.008696079
JapS-AQ4_nebaneba_000103,0.0073606595,0.014570713,-0.012706108,-0.0024201237,0.015022337,0.025931451,0.01918564,0.015531316,0.018903825,0.030262846,-0.005852107,0.019544557,0.02604945,-0.007530287,0.008478213,0.028904423,-0.008935168,-0.0053468756,-0.024995845,-0.005549945,-0.020444065,0.010008752,0.029328782,0.015134778,-0.014298312,-0.028483752,0.014243733,0.0034211874,-0.028694518,0.023902934,-0.012651738,-0.017448764
JapS-AQ4_nebaneba_000104,0.020445462,-0.022745173,0.006349791,-0.02119857,-0.027730286,-0.012854215,0.0015808009,-0.03094729,-0.010139596,0.004838273,-0.02696681,0.013147321,0.009378109,-0.027748339,0.03069672,-0.024046112,0.029006008,0.003020525,-0.020835951,0.013552602,-0.014482211,-0.005528588,0.009395778,-0.00436439,0.021112181,0.028471742,0.012137197,-0.0016873367,0.004970204,0.003066074,-0.013682984,0.011632126
JapS-AQ4_nebaneba_000105,0.011205047,-0.0149675235,0.00011520833,0.0125010945,-0.01803302,0.018371858,-0.030216154,-0.02453474,0.024325743,0.020724379,0.030784696,0.017182194,0.0034740493,-0.011064269,0.00567995,-0.0061502755,0.003770303,-0.006708946,-0.024559073,-0.011496384,0.017179772,-0.021704912,-0.027997553,-0.030993152,-0.02016338,0.02821742,0.0059506483,0.022109587,-0.009778921,-0.003738463,0.006656058,-0.028856367
JapS-AQ4_nebaneba_000106,-0.004918538,0.010093808,-0.0011725612,0.026816007,-0.0043206327,0.0080229305,0.0033455342,-0.009027787,-0.014576439,0.007985976,0.022738498,0.018183947,0.02848417,-0.023740511,-0.020843174,-0.007225327,0.020123519,-0.025245875,-0.004946623,-0.015662141,0.015367113,0.00047614053,-0.012623049,-0.021796536,-0.020639233,-0.018708128,0.018863346,0.022260252,-0.024358064,0.012794439,0.008989897,0.0082792565
JapS-AQ4_nebaneba_000107,-0.00548999,0.023091327,-0.024373222,-0.014110487,-0.013435498,0.026487354,-0.0068956874,0.010950986,-0.02740097,-0.0038075596,-0.017432772,0.024582267,0.00048182532,0.023248713,0.008431308,0.02089779,-0.0007352084,-0.009285513,-0.0047382414,-0.016702581,-0.0030731969,-0.026342764,0.009770598,-0.003352493,-0.00060675666,-0.029660713,0.0015560128,-0.014857467,-0.016390126,-0.0045814402,-0.030063663,-0.020069916
JapS-AQ4_nebaneba_000108,-0.015935995,-0.021355748,-0.014831755,-0.008216456,-0.0037176386,0.0025015436,0.025806442,0.018211916,0.023372088,0.007892683,0.0070378035,-0.0040117614,0.015122402,0.0024578199,0.00511989,0.026075311,0.013507228,0.0034126267,0.016540509,0.005293023,-0.016372494,-0.02158311,0.0031024553,0.024503306,0.008164011,0.0035419501,-0.01524597,0.013951365,-0.004917171,0.028633188,-0.02157721,0.02004717
JapS-AQ4_nebaneba_000109,-0.026396737,0.009389237,0.010333195,0.014106497,0.028458335,-0.028926201,-0.021008778,0.012023836,0.0018930882,-0.012766805,-0.003731195,-0.026320487,-0.01932288,-0.0025259815,0.0008512251,0.011782486,0.0048113726,0.022707589,-0.025053322,-0.0012517534,-0.012020629,-0.021433625,0.0066099092,0.009175263,-0.023663312,0.01554203,0.0004418306,-0.01091595,-0.0036906116,-0.014016811,-0.009129759,-0.007642325
JapS-AQ4_nebaneba_000110,-0.012960706,0.019279264,-0.010540836,0.02478335,0.015241865,0.0015810281,-0.020751119,-0.018664245,-0.014446147,-0.0019994788,-0.009358879,-0.012797795,-0.00562378,0.017757729,-0.022594817,-0.013752852,0.013001099,-0.012915991,-0.024272632,-0.029342104,0.0045155324,0.024865262,-0.025456343,-0.016853657,-0.03043456,0.013888527,0.013597995,0.00050461665,0.023796525,-0.021638252,-0.027638305,-0.018356167
JapS-AQ4_nebaneba_000111,0.009127479,0.0052921847,-0.027210578,-0.020449225,-0.014970694,-0.004651837,0.029341929,-0.011858873,-0.017927237,0.017846774,-0.022067059,-0.013569303,-0.027573887,-0.0040068775,-0.006608773,0.012436993,0.019498963,-0.0062532537,-0.02239364,0.029749021,0.021367345,-0.030977182,0.00045711175,-0.00983477,0.023142371,0.012123395,-0.029869158,0.029145904,-0.021239292,-0.024116054,-0.0024449006,0.030393362
JapS-AQ4_nebaneba_000112,0.011069328,0.020301305,-0.029379595,0.021970153,-0.024794567,-0.019771203,0.023383439,-0.025665037,-0.006610103,0.00944696,0.01547965,0.0272929,-0.029333282,-0.003591761,-0.018207438,-0.029847663,-0.0007074475,0.018822003,0.014021985,0.026335467,0.013213836,-0.00535037,-0.028211694,-0.0016729385,0.008537643,0.030572832,-0.017215919,0.019897692,-0.028575543,0.030741867,0.029574107,-0.0009271838
JapS-AQ4_nebaneba_000113,0.0013066493,0.0143500455,-0.01426075,-0.009567935,-0.024088848,-0.015111018,-0.00469967,-0.013602827,0.015614081,0.004885152,-0.022119861,-0.02584951,0.00877947,0.005362373,-0.030631438,-0.029072251,-0.0013131052,0.030074198,-0.0072332174,-0.0098047,0.0031318367,0.025034145,0.0109138265,-0.015801959,0.02907173,-0.024213787,-0.013788465,-0.02872235,-0.002092205,0.0098152645,0.022195917,0.021469578
JapS-AQ4_nebaneba_000114,-0.008510187,0.012975007,-0.022082053,-0.009425562,-0.019563504,-0.012291115,-0.0121557675,-0.023554869,-0.016018819,-0.026186112,-0.011533201,0.020708963,-0.007920258,0.0054187477,-0.0036996305,-0.024627738,-0.03059509,-0.0008455105,0.022664625,0.019351963,0.030174203,0.0013958663,-0.011710685,-0.02420501,0.02477374,0.0030182563,0.022064399,0.026197407,-0.0034824274,-0.018373325,-0.025196452,-0.028628774
JapS-AQ4_nebaneba_000115,0.019064032,-0.020441387,0.016691744,-0.009993684,0.017503947,0.029709674,0.0022892356,0.026195586,-0.0169079,0.0075274073,0.026804417,0.00688231,0.00547814,-0.023490712,-0.019799385,-0.020331714,-0.0067547113,0.008999463,-0.025485773,0.0039135814,0.00044981018,-0.028597493,-0.022021666,-0.0048128366,-0.03098046,0.014194537,0.017960537,-0.024699923,-0.017837677,0.018586189,0.016957164,-0.0122736655
JapS-AQ4_nebaneba_000116,0.0029946417,0.009603322,0.022578299,0.023435656,0.005191814,0.009865139,-0.01824997,-0.025962759,-0.031161755,0.0034441166,0.02991476,0.0016442277,-0.025790825,-0.01181636,0.0023443364,0.0046903603,-0.0104581155,-0.026155941,0.027596977,0.010778572,0.026753686,-0.029585093,-0.016983777,-0.029785112,-0.023579087,0.014419157,0.030806523,-0.030177545,0.01181484,0.027911276,0.0054895096,-0.025546234
JapS-AQ4_nebaneba_000117,-0.010904953,0.015382741,-0.0094053075,-0.029060807,-0.030800715,-0.023323081,-0.014360361,-0.017613478,-0.0069643594,-0.0115404725,0.019319419,-0.013545714,-0.022513729,-0.013273854,0.013453171,-0.0068586655,-0.017407075,0.004380904,-0.007009495,0.021495901,-0.019897223,0.000985954,-0.024501551,-0.002165541,0.024157953,0.024257604,0.024669029,0.021686934,-0.025288865,-0.018234506,0.0017727353,0.014758404
JapS-AQ4_nebaneba_000118,0.021758817,0.009814121,0.008921556,-0.023591712,-0.016090278,0.026060406,0.014889687,-0.017446816,0.021220472,-0.003527224,0.0024524145,-0.00045063347,-0.00016103685,0.024178658,-0.0022477359,0.00774071,-0.0091090575,0.0013023913,-0.0120280795,0.02059976,-0.022832837,-0.011748869,0.0033795722,-0.011527713,0.024628125,-0.028802663,0.00013928488,-0.016884577,-0.025156975,0.016957078,-0.0042949207,0.018672585
JapS-AQ4_nebaneba_000119,0.0013003573,0.025246412,-0.02834101,-0.017422799,0.009339575,-0.0127228685,0.020598318,0.0108836405,0.0064777657,-0.017207555,0.026438326,-0.012535233,-0.030669287,-0.02328844,0.010532226,0.025687404,0.0048050806,0.020929072,0.005388286,-0.023784716,0.010275196,-0.017201148,0.002295766,0.010121033,-0.0054507554,0.012992095,-0.010368429,0.016502991,0.012332115,-0.010853682,0.014940586,-0.00012432039
JapS-AQ4_nebaneba_000120,0.026676673,-0.001492992,-0.0013172738,0.02088878,0.021056086,-0.011325203,0.007303316,0.025204167,-0.021520603,-0.007063262,-0.02990307,0.014995638,0.007455386,0.019283105,0.014032535,0.014076911,0.029484447,-0.0037199743,0.020927742,0.00067125633,-0.009834997,-0.008185215,-0.025352769,0.008079436,0.0019074902,0.008477867,0.03061428,0.010552805,-0.00020068884,0.022742964,-0.0012148321,-0.026119165
JapS-AQ4_nebaneba_000121,0.028755046,-0.010523919,-0.0036907904,-0.0017637983,0.026041918,-0.026655622,0.023548875,-0.00868259,0.01609749,0.02620557,0.021630425,0.028067451,0.010020152,-0.0012647733,0.021842096,0.017561305,0.017685719,-0.00017773733,0.014566474,-0.0008933209,0.030578416,-0.029169306,-0.016913652,-0.008266754,-0.0047189184,0.0052066892,0.019813575,0.00094161555,0.019887019,0.027583878,0.024081841,-0.0039920993
JapS-AQ4_nebaneba_000122,0.016384646,0.0044975244,0.017911728,-0.018738847,-0.021894831,-0.001588326,0.029151764,-0.011269908,0.023368876,-0.004226908,-0.024864975,0.030791435,0.018994704,0.029399395,0.014625713,-0.025408525,-0.021611053,-0.008402534,-0.029309787,-0.005304072,-0.029256482,-0.0093303695,0.008592151,0.026945855,-0.025977448,-0.016312677,0.02038711,-0.0113214925,0.01643864,-0.0005683489,-0.0023407564,-0.009924162
JapS-AQ4_nebaneba_000123,0.0261954,0.0058832094,-0.0112225935,0.00437025,-0.023371566,0.019868571,-0.021973021,0.017200638,-0.0055856816,-0.027535446,0.014359176,-0.01293388,0.018014263,0.016382203,-0.024670545,-0.013559412,0.025388677,-0.026796613,0.014920846,-0.026742581,0.017156314,0.0034959875,0.015530646,0.0053531267,0.003314823,-0.024596125,-0.027024832,0.02655087,-0.013221633,-0.019166872,0.01106175,0.010527965
JapS-AQ4_nebaneba_000124,0.0048546903,0.0010174662,-0.023153432,-0.00090879574,-0.020777222,-0.029932145,0.005760815,-0.013940182,-0.011342701,-0.0064725652,-0.002843462,0.0038017966,0.015108164,0.01551811,0.015418094,-0.0107389465,-0.01581616,0.0167264,0.013289224,-0.029688999,-0.011609919,0.0012105517,0.020458251,0.009553697,-0.024497408,-0.0071275234,0.023647834,-0.011998434,-0.0149485655,-0.009859085,-0.006322231,-0.020124957
JapS-AQ4_panpan_000000,-0.00490693,-0.022978757,0.0103077665,-0.027930986,0.02276624,-0.02521006,-0.009018641,0.0019270927,-0.01814901,-0.025581796,-0.024094459,0.026482109,0.012472492,0.0008263439,0.024335187,-0.006102804,0.020757005,-0.022245347,0.003985148,-0.008901201,-0.017760232,0.028838146,-0.027353212,0.000567548,0.026214939,-0.005523637,-0.030132968,0.028784208,0.023865972,-0.030470107,0.009384215,0.019295745
JapS-AQ4_panpan_000001,-0.013553411,-0.02220447,-0.011421718,0.007469896,-0.026807576,0.013549145,0.0054783523,0.026263107,-0.017226402,-0.010294005,0.018405486,-0.012395963,0.013429888,0.018446885,-0.011952318,0.02513164,0.0011133812,-0.019769628,0.030076638,0.005595807,0.021971356,0.020357378,0.018913113,-0.020787776,0.02854336,0.01938615,-0.024818309,-0.022768375,0.004247155,0.015045978,-0.020369053,0.0054553747
JapS-AQ4_panpan_000002,-0.0039337203,0.012690503,-0.0046897754,-0.014512677,-0.020885173,0.010169502,0.005241789,0.0112764165,0.00635672,0.022719294,-0.017404504,0.027587604,-0.006543778,-0.02888161,-0.017697647,0.02459265,-0.009835303,-0.0025281012,-0.0005645752,0.02391981,0.003197495,0.011633806,-0.031128734,-0.016532786,-0.02627886,0.02713069,0.022624508,-0.0010104999,-0.00084934384,0.031217229,-0.022414494,0.025689665
JapS-AQ4_panpan_000003,-0.0029187314,0.030296031,0.0018932745,0.016161662,-0.0005080849,0.0203133,-0.019110326,0.013785198,-0.009177666,-0.011678539,-0.0001648292,0.011032477,0.008781549,-0.008086283,-0.0011770427,-0.016557194,-0.01208242,0.018511508,-0.008068502,-0.012435116,-0.001853969,0.029738516,-0.0301936,-0.027246002,-0.0076839365,-0.016711082,-0.02792976,0.016218245,0.0086387135,-0.0014861375,-0.024342418,-0.017682258
JapS-AQ4_panpan_000004,0.026712514,-0.0018928275,0.021508347,0.007613968,0.019253127,0.013175067,0.016882256,-0.0003437996,0.0018306039,0.029705595,-0.024961658,0.018474448,0.025890347,0.021197416,0.00076651573,-0.028189208,-0.025046613,0.0042044334,0.010744952,0.01633292,-0.017691232,-0.022358235,0.010277357,-0.013942089,0.012157492,-0.0024225637,0.018921625,-0.017932206,0.030014157,0.002481185,0.010382738,0.021906476
JapS-AQ4_panpan_000005,-0.024552215,-0.011030719,-0.024279516,0.01048021,0.0065875314,0.001828894,-0.012213398,-0.023130462,-0.016827226,0.00836001,0.030529708,0.008047946,0.016930427,-0.0025459416,-0.012383215,-0.0070097633,-0.0024236664,0.026617978,-0.007438589,-0.011014063,-0.013681117,0.008351654,0.019294437,0.028147653,-0.0067710914,-0.022936687,0.026500951,-0.024783738,0.0018372498,0.02769215,-0.023721043,0.0039445683
JapS-AQ4_panpan_000006,0.028399013,-0.02661676,-0.024654284,0.019644205,-0.017896712,-0.025864221,-0.030635945,0.012208227,0.01710026,0.025256358,-0.008808076,-0.011979364,-0.030548934,0.02496906,0.00013971701,-0.009327695,-0.028289426,0.026049528,0.027402595,-0.02915619,-0.02921199,0.010724001,0.0079716,0.002048269,-0.013911672,0.00097433105,-0.018650275,-0.030548096,0.028947014,0.004568644,-0.02713076,-0.023442984
JapS-AQ4_panpan_000007,0.0044917203,-0.025875382,-0.0046746954,0.021552447,0.01762186,0.01687615,0.0024767742,0.024074972,0.0025008433,0.004977204,-0.030730933,0.00035757944,0.015365288,-0.002512429,-0.01736477,-0.0010758005,0.015591703,-0.014999792,-0.021291822,0.030639183,0.0043627955,0.006690249,0.008603208,0.015225377,-0.02622519,-0.022207916,0.03062217,-0.009505834,-0.012548942,-0.024652533,-0.009896304,-0.00047789887
JapS-AQ4_panpan_000008,0.026357997,-0.0071868263,0.03050422,-0.031174757,-0.02623041,-0.02761231,0.0026505254,-0.0028753616,0.016152658,-0.017764412,-0.02938608,-0.01543057,0.023700818,-0.024417464,-0.015791155,0.011634652,-0.002801139,0.013549995,0.0028984547,0.008779846,0.008812007,-0.0115593895,-0.012141768,-0.013061114,-0.024061717,0.025012158,-0.009591226,-0.02682953,0.004673749,-0.02989835,0.011748798,0.02470434
JapS-AQ4_panpan_000009,0.024989344,-0.02128492,0.01845079,-0.029254556,-0.0071545765,-0.012802258,0.030303951,0.023219358,-0.008620925,0.025905069,0.00030878186,0.0145447925,0.0081602335,0.010426518,0.025033701,-0.023501713,0.021697693,-0.02921794,0.026762731,-0.018953674,0.01149451,0.014637593,0.023043547,0.027620442,0.00070670247,0.022394743,0.0013456829,0.002454996,-0.028014027,0.02133419,-0.025306165,-0.020525742
JapS-AQ4_panpan_000010,0.010893326,-0.010393113,0.025807325,-0.012637038,0.024135295,-0.023372218,-0.002850797,0.007356178,-0.010879789,-0.011836577,0.0058707073,-0.0026355796,-0.00076236576,-0.00721021,0.02247699,0.022575993,-0.02313687,-0.0065033846,0.027235094,0.007457681,-0.022011869,0.004008606,0.015038747,-0.0015783198,-0.022056118,-0.028556935,-0.023713432,0.023744155,0.010067496,-0.0011236258,-0.02362119,0.031013612
JapS-AQ4_panpan_000011,-0.0032568127,-0.019646443,0.023671363,0.0055792853,0.012448162,0.026379958,0.013808619,0.017659865,-0.011697654,0.008138947,0.030514132,-0.019035786,0.004185211,-0.029015452,-0.00078485906,-0.019275993,-0.029481687,0.005537171,-0.017362155,-0.024679404,-0.0011604689,0.015349161,-0.02808782,-0.0028072223,0.025674302,0.01860658,-0.016918235,0.019166995,-0.0072911195,0.006427616,-0.017574128,0.012420282
JapS-AQ4_panpan_000012,0.021765605,0.0050556464,0.024088003,-0.014313973,-0.028836342,-0.016576372,0.020659652,-0.02047508,0.014049495,-0.020182988,0.031473245,-8.9554866e-05,-0.030902997,-0.018962502,0.010685644,-0.012148255,-0.020174684,-0.025146836,-0.013028338,-0.023360014,0.021520682,-0.034243748,0.033792257,0.028329771,-0.02325983,0.029317329,-0.039097186,0.017394442,0.028861348,-0.007155016,0.030189514,-0.0067136376
JapS-AQ4_panpan_000013,-0.028623309,0.01991662,0.008194365,-0.0047166236,0.0023353957,0.027468398,0.015453596,-0.0034974627,0.01804778,0.021117233,0.0069720335,0.017440867,-0.012391765,-0.010606702,0.010040477,-0.02216316,-0.022732042,-0.017497465,0.021902539,0.025096223,0.021759488,-0.0032022223,0.031152181,-0.019167423,-0.002631057,0.027459882,-0.01209693,0.027396716,0.014434017,-0.00018780306,0.014180992,0.028614774
JapS-AQ4_panpan_000014,0.019633979,0.0035641417,-0.019895509,0.016323064,-0.025072157,0.0166835,0.015376523,-0.008310646,-0.015342772,-0.019570265,0.00040407106,-0.009173393,0.023846433,-0.0008699149,0.026515953,-0.030849203,-0.0035680346,-0.0108344965,-0.0156240575,0.019134961,-0.0285967,-0.013812363,-0.029744562,0.024647504,-0.014812544,-0.007538993,0.008120414,0.01115204,0.025388062,0.02954029,-0.02837376,0.011273153
JapS-AQ4_panpan_000015,0.018063148,0.026588125,0.016817896,0.028719563,-0.018914664,-0.010492792,-0.015534054,-0.007687594,0.003989991,0.027292222,0.018022465,-0.030341366,-0.019677544,-0.014776972,-0.0012617612,-0.019945564,-0.003966764,-0.0063335914,-0.01971189,0.0031309135,0.0268541,-0.0048777144,0.010191735,0.007990726,-0.0063363593,0.008500793,0.0021469148,-0.013134219,-0.0031955927,0.016525222,-0.024314377,0.0076930155
JapS-AQ4_panpan_000016,-0.021861674,0.008346058,0.03212894,0.030671695,-0.004345828,0.03517928,-0.015884217,-0.018978907,0.01913935,0.014392102,-0.020094447,0.0027871537,0.0055944673,-0.031517882,0.027522553,0.032023437,0.022070764,0.009773888,0.027307674,-0.0025145712,0.02237874,-0.0019040444,-0.007256144,0.009106459,-0.017136142,-0.0041117556,-0.03429648,0.0017621163,-0.0012314386,0.0064003486,0.018027177,0.005583632
JapS-AQ4_panpan_000017,-0.001528699,0.029606726,0.011559617,0.0145448595,-0.013352282,-0.014311012,-0.018538464,-0.02965676,-0.022515766,-0.015169617,0.029415037,-0.027494606,-0.031111982,-0.013630185,0.030763712,-0.008596692,-0.02731784,0.026266605,0.030495279,0.0062668845,0.004550278,-0.023278698,-0.009662181,-0.030779257,-0.011962563,0.0026546046,0.026904862,0.0067505613,0.017244041,0.029723465,-0.030587725,0.024561573
JapS-AQ4_panpan_000018,0.017083421,0.019312622,-0.017015647,0.0046655852,-0.022046015,-0.01596388,-0.0055767624,-0.024327833,-0.0072340826,-0.021696718,-0.008798157,0.020383867,0.017415216,-0.0031242515,0.0037233143,-0.01404154,0.020553939,-0.00681463,-0.03020269,-0.010492317,0.008162877,-0.027879992,0.015219247,-0.015539253,0.024069164,-0.028545607,-0.026593445,0.0020104656,-0.011993782,-0.008743604,0.00635996,-0.0056941463
JapS-AQ4_panpan_000019,0.015372697,0.0049072206,0.026651748,-0.01701153,0.014496874,0.018494561,-0.014324855,0.0050072707,0.017991144,0.008375507,-0.027510252,0.02744757,-0.023344222,0.017904382,-0.0071766376,0.029050108,0.001317177,0.016736045,-0.027175635,0.029415913,0.00032163784,0.030643549,-0.026032716,-0.0092318915,0.0057640225,0.012162544,0.029189892,-0.0045580193,0.0074809454,0.015357316,-0.00030951202,-0.009613559
JapS-AQ4_panpan_000020,0.008803684,0.019159291,-0.010677014,0.017321356,-0.0012095347,0.024625272,0.01812584,-0.029450297,-0.029197764,-0.008114893,0.028731659,0.003332425,0.0056523345,-0.020966489,0.017356947,-0.0109532215,-0.030322626,0.02118795,-0.024096161,0.0033236444,-0.0052318946,0.012474339,-0.0011458918,-0.024108049,0.021788407,-0.0010981858,-0.01780295,0.01619532,0.0008385144,-0.025899746,0.030363377,0.0032698587
JapS-AQ4_panpan_000021,0.027802128,0.028877638,-0.023245838,-0.025608413,-0.010194975,-0.019018685,0.010510665,-0.0132878795,-0.029944487,0.028577417,0.012960436,-0.028320564,-0.0017614615,0.0038912958,0.0017027984,0.013089915,-0.0010084839,-0.03707549,0.0026702257,-0.009460615,0.024044713,0.008502578,0.0149614485,0.011662971,0.020448122,-0.019164234,-0.0006770019,0.019146461,-0.011622735,0.016181102,-0.020066446,-0.0031946623
JapS-AQ4_panpan_000022,0.023294922,0.023886427,0.0072489455,0.011554614,0.026592523,0.0011426806,-0.014035299,-0.012242705,-0.016029716,-0.019989274,0.024816241,0.0043039136,0.011937074,0.028991934,0.009310126,0.015383162,0.011926442,0.016731307,0.016004939,0.0056564435,-0.0093388,-0.0052342415,0.027263448,-0.01971228,-0.009249628,-0.020079475,-0.017587163,0.00021811575,-0.02907015,-0.0054963157,-0.031117715,0.00670797
JapS-AQ4_panpan_000023,0.01915615,0.013780549,-0.028684422,0.014342755,0.029632244,-0.029951315,-0.00596489,-0.010293268,-0.027885951,-0.016170401,0.016760595,-0.0111054,0.0064827427,-0.024035662,0.007533554,0.011625655,0.028111652,-0.011534665,0.011777528,-0.016921792,0.031114303,-0.020185195,-0.01764578,0.021543898,0.007914703,-0.016442366,-0.02526842,0.030635681,-0.012321822,0.0057054088,-0.014831513,0.025095288
JapS-AQ4_panpan_000024,0.024749301,-0.008620862,-0.005413741,-0.020537574,0.021872275,-0.012549534,0.023806404,-0.027697384,0.012875602,-0.025707621,0.007852446,0.020341743,-0.01643641,0.0023100749,0.029545017,-0.026297137,-0.0091641955,0.008997727,-0.007398516,-0.014000595,-0.009926096,-0.0077474825,-0.0013479032,0.0041228533,-0.013671614,0.014892723,0.0044885315,0.026514277,-0.018692754,0.00298604,-0.019616913,0.030882094
